,Relative_yield_change,Crop,yield_of_CT,Latitude,Longitude,Years_since_CT_started,Crop_rotation_CT,Crop_rotation_NT,ST,Soil_cover_in_CT,Soil_cover_in_CT,Weed_pest_control_CT,Weed_pest_control_NT,P,E,PB,Tave,Tmax,Tmin
4304,-0.0957,maize,6605.0,51.33,-85.33,2,1,1,3,1486.0,1015.0,0.0,0.0,262.0,379.32,-117.32,11.15,22.09153,-0.10379
4305,0.0239,maize,5223.0,51.33,-85.33,3,1,1,3,1486.0,1015.0,0.0,0.0,260.5,381.57,-121.07,11.13333,23.96254,-1.04606
4306,-0.2287,maize,6435.0,51.33,-85.33,3,1,1,3,1486.0,1015.0,0.0,0.0,260.5,381.57,-121.07,11.13333,23.96254,-1.04606
4307,0.2573,maize,4520.0,51.33,-85.33,4,1,1,3,1486.0,1015.0,0.0,0.0,231.9,401.124,-169.224,10.68333,22.94786,-1.89181
4308,0.0318,maize,4843.0,51.33,-85.33,4,1,1,3,1486.0,1015.0,0.0,0.0,231.9,401.124,-169.224,10.68333,22.94786,-1.89181
4309,-0.0278,maize,11025.0,51.33,-85.33,2,1,1,3,1486.0,1015.0,0.0,0.0,262.0,379.32,-117.32,11.15,22.09153,-0.10379
4310,-0.1221,maize,11195.0,51.33,-85.33,2,1,1,3,1486.0,1015.0,0.0,0.0,262.0,379.32,-117.32,11.15,22.09153,-0.10379
4311,-0.0122,maize,9443.0,51.33,-85.33,3,1,1,3,1486.0,1015.0,0.0,0.0,260.5,381.57,-121.07,11.13333,23.96254,-1.04606
4312,-0.0358,maize,9208.0,51.33,-85.33,3,1,1,3,1486.0,1015.0,0.0,0.0,260.5,381.57,-121.07,11.13333,23.96254,-1.04606
4313,0.0502,maize,8670.0,51.33,-85.33,4,1,1,3,1486.0,1015.0,0.0,0.0,231.9,401.124,-169.224,10.68333,22.94786,-1.89181
4314,-0.0439,maize,9458.0,51.33,-85.33,4,1,1,3,1486.0,1015.0,0.0,0.0,231.9,401.124,-169.224,10.68333,22.94786,-1.89181
4329,0.0096,maize,8503.0,35.32,106.07,3,1,1,0,1486.0,1015.0,0.0,0.0,209.7000065,372.7283595,-163.028,14.08000002,24.99609172,-0.377882865
4330,0.0545,maize,6490.0,35.32,106.07,3,1,1,0,1486.0,1015.0,0.0,0.0,209.7000065,372.7283595,-163.028,14.08000002,24.99609172,-0.377882865
4331,0.0433,maize,7551.0,35.32,106.07,3,1,1,0,1486.0,1015.0,0.0,0.0,209.7000065,372.7283595,-163.028,14.08000002,24.99609172,-0.377882865
4332,-0.0042,maize,6599.0,35.32,106.07,5,1,1,0,1486.0,1015.0,0.0,0.0,244.9999962,366.5145901,-121.515,13.32000003,24.1535802,-4.514760663
4333,0.0403,maize,6082.0,35.32,106.07,5,1,1,0,1486.0,1015.0,0.0,0.0,244.9999962,366.5145901,-121.515,13.32000003,24.1535802,-4.514760663
4334,-0.0755,maize,6844.0,35.32,106.07,5,1,1,0,1486.0,1015.0,0.0,0.0,244.9999962,366.5145901,-121.515,13.32000003,24.1535802,-4.514760663
4335,-0.0572,maize,7605.0,35.32,106.07,7,1,1,0,1486.0,1015.0,0.0,0.0,460.1000075,378.1232325,81.977,14.52000008,22.54870605,2.445574607
4336,-0.0354,maize,6925.0,35.32,106.07,7,1,1,0,1486.0,1015.0,0.0,0.0,460.1000075,378.1232325,81.977,14.52000008,22.54870605,2.445574607
4337,0.1373,maize,6735.0,35.32,106.07,7,1,1,0,1486.0,1015.0,0.0,0.0,460.1000075,378.1232325,81.977,14.52000008,22.54870605,2.445574607
4338,-0.053,maize,9755.0,35.32,106.07,9,1,1,0,1486.0,1015.0,0.0,0.0,320.6000023,383.0320768,-62.432,13.71999969,25.05715647,0.083944813
4339,0.0172,maize,7905.0,35.32,106.07,9,1,1,0,1486.0,1015.0,0.0,0.0,320.6000023,383.0320768,-62.432,13.71999969,25.05715647,0.083944813
4340,-0.1518,maize,9864.0,35.32,106.07,9,1,1,0,1486.0,1015.0,0.0,0.0,320.6000023,383.0320768,-62.432,13.71999969,25.05715647,0.083944813
4341,0.0092,maize,8511.0,35.32,106.07,3,1,1,0,1486.0,1015.0,0.0,0.0,209.7,372.728,-163.028,14.08,24.99609,-0.37788
4342,-0.0053,maize,6609.0,35.32,106.07,4,1,1,0,1486.0,1015.0,0.0,0.0,288.3,360.971,-72.671,13.16,23.88756,-1.61313
4343,-0.0599,maize,7616.0,35.32,106.07,7,1,1,0,1486.0,1015.0,0.0,0.0,460.1,378.123,81.977,14.52,22.54871,2.44557
4344,-0.0509,maize,9739.0,35.32,106.07,9,1,1,0,1486.0,1015.0,0.0,0.0,320.6,383.032,-62.432,13.72,25.05716,0.08394
4345,0.0051,maize,4873.0,35.32,106.07,2,1,1,0,1486.0,1015.0,0.0,0.0,221.2,405.638,-184.438,14.36,24.17025,0.68001
4346,-0.0141,maize,3627.0,35.32,106.07,2,1,1,0,1486.0,1015.0,0.0,0.0,221.2,405.638,-184.438,14.36,24.17025,0.68001
4347,0.0158,maize,4619.0,35.32,106.07,2,1,1,0,1486.0,1015.0,0.0,0.0,221.2,405.638,-184.438,14.36,24.17025,0.68001
4348,0.1163,maize,4593.0,35.32,106.07,4,1,1,0,1486.0,1015.0,0.0,0.0,288.3,360.971,-72.671,13.16,23.88756,-1.61313
4349,0.1488,maize,3932.0,35.32,106.07,4,1,1,0,1486.0,1015.0,0.0,0.0,288.3,360.971,-72.671,13.16,23.88756,-1.61313
4350,-0.0154,maize,4949.0,35.32,106.07,4,1,1,0,1486.0,1015.0,0.0,0.0,288.3,360.971,-72.671,13.16,23.88756,-1.61313
4351,0.0047,maize,5331.0,35.32,106.07,6,1,1,0,1486.0,1015.0,0.0,0.0,265.3,384.166,-118.866,13.62,23.51321,-1.16091
4352,0.1533,maize,4644.0,35.32,106.07,6,1,1,0,1486.0,1015.0,0.0,0.0,265.3,384.166,-118.866,13.62,23.51321,-1.16091
4353,0.0738,maize,5864.0,35.32,106.07,6,1,1,0,1486.0,1015.0,0.0,0.0,265.3,384.166,-118.866,13.62,23.51321,-1.16091
4354,0.0455,maize,4685.0,35.32,106.07,8,1,1,0,1486.0,1015.0,0.0,0.0,239.3,377.762,-138.462,13.84,24.53529,0.1758
4355,0.0467,maize,4364.0,35.32,106.07,8,1,1,0,1486.0,1015.0,0.0,0.0,239.3,377.762,-138.462,13.84,24.53529,0.1758
4356,0.1338,maize,4746.0,35.32,106.07,8,1,1,0,1486.0,1015.0,0.0,0.0,239.3,377.762,-138.462,13.84,24.53529,0.1758
4357,0.1102,maize,4847.0,35.32,106.07,10,1,1,0,1486.0,1015.0,0.0,0.0,330.9,384.529,-53.629,14.32,25.28738,0.09738
4358,0.2235,maize,3754.0,35.32,106.07,10,1,1,0,1486.0,1015.0,0.0,0.0,330.9,384.529,-53.629,14.32,25.28738,0.09738
4359,0.0616,maize,5356.0,35.32,106.07,10,1,1,0,1486.0,1015.0,0.0,0.0,330.9,384.529,-53.629,14.32,25.28738,0.09738
4398,0.0,maize,4400.0,45.53,17.98,2,1,1,0,1486.0,1486.0,0.0,0.0,584.8,437.793,147.007,15.0,26.14322,3.2509
4399,-0.1186,maize,5900.0,45.53,17.98,3,1,1,0,1486.0,1486.0,0.0,0.0,524.0,484.803,39.197,16.25714,26.76758,4.04525
4400,-0.0992,maize,12100.0,45.55,18.69,2,1,1,0,1486.0,1486.0,0.0,0.0,533.1,443.249,89.851,15.75714,26.23392,3.62873
4401,-0.0758,maize,6600.0,45.55,18.69,3,1,1,0,1486.0,1486.0,0.0,0.0,507.2,488.113,19.087,17.0,27.07665,4.48937
4402,-0.2128,maize,9400.0,45.55,18.69,4,1,1,0,1486.0,1486.0,0.0,0.0,374.5,483.66,-109.16,17.3,26.91908,3.41256
